ID,N_replicates,N_chains,Seeds,ipTM_LCB,Sum_CONTACTS,CONTACTS_HBOND,CONTACTS_SALT_BRIDGE,CONTACTS_HYDROPHOBIC,CONTACTS_DISULFIDE,CONTACTS_VDW,BSA_INT_PROTO,SD_THETA_ROT,S_PROTO,D_APEX,SD_THETA_APEX,THETA_APEX_mean,THETA_APEX_sd,L_APEX_mean,L_APEX_sd,H_ABS_mean,H_ABS_sd,MU_H_mean,MU_H_sd,ALPHA1_LINEARITY_mean,ALPHA1_LINEARITY_sd,ALPHA1_PLDDT_mean,ALPHA1_PLDDT_sd,D_MHD_P_mean,D_MHD_P_sd,D_CC_NB_LINKER_mean,D_CC_NB_LINKER_sd,L_CC_NB_LINKER_mean,L_CC_NB_LINKER_sd,ipTM_mean,ipTM_sd,Sum_CONTACTS_mean,Sum_CONTACTS_sd,CONTACTS_HBOND_mean,CONTACTS_HBOND_sd,CONTACTS_SALT_BRIDGE_mean,CONTACTS_SALT_BRIDGE_sd,CONTACTS_HYDROPHOBIC_mean,CONTACTS_HYDROPHOBIC_sd,CONTACTS_DISULFIDE_mean,CONTACTS_DISULFIDE_sd,CONTACTS_VDW_mean,CONTACTS_VDW_sd,BSA_INT_PROTO_mean,BSA_INT_PROTO_sd,SD_THETA_ROT_mean,SD_THETA_ROT_sd,SD_THETA_APEX_mean,SD_THETA_APEX_sd,S_PROTO_mean,S_PROTO_sd,D_APEX_mean,D_APEX_sd
gca_009827175_1_solanum_tuberosum_helixer_cp046699_1_000059_1_cnl,3,6,"[1, 2, 3]",0.610933,68.115436,6.90759,5.834977,5.708646,0.0,43.793209,1382.286967,0.215008,0.077942,45.882692,0.340244,46.465833,2.923887,19.0,0.0,-0.010287,0.031076,0.3618,0.0,0.910817,0.017512,79.693333,2.17808,,,15.841111,10.447631,6.0,5.196152,0.656667,0.040415,79.562465,10.115732,7.598003,0.610117,7.115642,1.131723,9.95407,3.751679,0.0,0.0,54.272128,9.260215,1483.393369,89.347666,0.1658,0.043485,0.18805,0.109814,0.070667,0.006429,41.783333,3.6226
gon_00000000002_nicotiana_benthamiana_helixer_nbqld183c16_002655_1_cnl,3,6,"[1, 2, 3]",0.308757,-15.627793,-0.146961,-2.635213,-5.578577,0.0,-8.009247,841.906104,0.252381,0.27016,41.255905,0.414079,38.187778,0.86507,21.0,0.0,-0.135325,0.053255,0.2529,0.0,0.937361,0.002809,62.565,4.403622,13.771667,2.113315,25.729444,4.356759,9.0,1.732051,0.48,0.151327,86.657196,90.389183,6.539109,5.908475,5.956983,7.592919,17.084036,20.026937,0.0,0.0,56.556252,57.056492,1372.919998,469.256655,0.210567,0.036951,0.358167,0.049409,0.173,0.08586,40.096667,1.024419
gos_00000000001_capsicum_annuum_helixer_chr00_007145_1_cnl,3,6,"[1, 2, 3]",0.7768,62.048548,4.254017,2.641094,16.380213,0.0,37.648551,521.900232,27.923697,0.090723,21.381369,0.218476,46.525,0.24116,21.0,0.0,-0.066667,0.0,0.2733,0.0,0.938578,0.000434,86.650556,0.351901,15.092222,0.105677,18.316667,0.060828,8.0,0.0,0.783333,0.005774,182.960753,106.850041,12.528926,7.312532,11.830102,8.120321,51.435422,30.978267,0.0,0.0,106.228686,60.604223,1466.249072,834.520495,9.4995,16.281452,0.166667,0.045784,0.052,0.03422,21.053333,0.289885
gos_00000000001_capsicum_annuum_helixer_chr03_003443_1_cnl,3,6,"[1, 2, 3]",0.669777,249.516427,23.226492,10.0,63.617988,0.0,151.170477,2555.687998,0.265653,0.104053,15.339455,,,,,,-0.117941,0.049292,,,,,,,14.900556,0.097044,13.842222,5.84519,-9.555556,2.694301,0.693333,0.020817,274.852309,22.389303,29.797562,5.806851,10.0,0.0,65.353498,1.533669,0.0,0.0,167.820442,14.713564,2781.485885,199.537455,0.151133,0.101201,,,0.062,0.037162,15.07,0.238118
gos_00000000001_capsicum_annuum_helixer_chr08_001856_1_cnl,3,6,"[1, 2, 3]",0.7768,210.495249,19.531004,11.741215,37.3048,0.0,134.362974,2254.077345,0.087374,0.04476,22.048577,0.376376,34.063889,6.862887,21.0,0.0,-0.22608,0.030366,0.3449,0.0,0.936928,0.002307,77.181111,1.208254,14.948333,0.019221,7.759444,1.645221,-3.666667,4.041452,0.783333,0.005774,232.399797,19.357035,22.856133,2.938414,14.004444,2.000015,47.594436,9.092945,0.0,0.0,147.237282,11.377018,2409.888253,137.690004,0.0653,0.019507,0.214833,0.142755,0.033,0.010392,17.14,4.337707
gos_00000000001_capsicum_annuum_helixer_chr11_001728_1_cnl,3,6,"[1, 2, 3]",0.659554,100.71569,7.334844,1.826889,22.576395,0.0,61.635617,1525.798502,0.162188,0.082435,48.100921,0.323452,52.084444,1.258095,21.0,0.0,-0.310465,0.007801,0.3138,0.0,0.927989,0.000997,84.278889,4.961567,15.077778,0.062145,1.756111,3.041674,-0.333333,1.154701,0.706667,0.041633,128.296074,24.372768,10.428302,2.733687,6.914082,4.49555,29.179305,5.834988,0.0,0.0,80.523786,16.691464,1714.973596,167.173916,0.113667,0.042879,0.243333,0.070801,0.067667,0.013051,47.536667,0.498631
gos_00000000002_solanum_melongena_helixer_4_000222_1_cnl,3,6,"[1, 2, 3]",0.5704,117.171932,5.404795,13.263752,21.614921,0.0,74.74868,1696.247649,0.370539,0.157391,47.716408,0.285604,47.445,1.787795,20.0,0.0,-0.077365,0.001785,0.2123,0.0,0.925706,0.000756,75.391111,1.229289,15.278889,0.051649,7.942778,1.818215,1.777778,0.693889,0.59,0.017321,143.347117,23.130995,7.602882,1.942449,16.923002,3.233677,29.953064,7.368412,0.0,0.0,88.07183,11.77366,1776.725435,71.118171,0.2673,0.091233,0.2205,0.057532,0.143333,0.012423,47.443333,0.241316
goz_00000000001_solanum_pimpinellifolium_helixer_3_000032_1_cnl,3,6,"[1, 2, 3]",0.618684,178.689531,16.257311,11.372054,35.609644,0.0,106.676115,2052.098257,0.138999,0.077022,48.272599,0.37413,44.480556,1.460614,20.0,0.0,0.008932,0.115181,0.1678,0.0,0.935178,0.001486,73.497222,0.210702,14.777222,0.226362,0.0,0.0,-1.0,0.0,0.63,0.01,181.314898,2.320036,19.200529,2.60092,12.920242,1.368133,37.249161,1.44884,0.0,0.0,110.52376,3.400161,2134.974356,73.237559,0.1236,0.013608,0.217967,0.138001,0.063333,0.012097,43.353333,4.347152
goz_00000000001_solanum_pimpinellifolium_helixer_4_000064_1_cnl,3,6,"[1, 2, 3]",0.641733,205.115866,21.211842,21.486332,33.949748,0.0,126.330053,1900.760806,0.242535,0.093094,47.374981,0.19304,46.638889,2.499864,21.0,0.0,-0.14426,0.023559,0.2808,0.0,0.931917,0.002167,73.453333,16.283688,14.932778,0.041844,29.114444,2.260042,15.444444,0.96225,0.726667,0.075056,244.384551,34.701713,21.903788,0.611472,22.07295,0.518394,47.579906,12.044963,0.0,0.0,152.15561,22.822029,2206.253245,269.963482,0.132233,0.097473,0.1531,0.035295,0.064,0.02571,29.11,16.140753
goz_00000000002_solanum_lycopersicum_helixer_4_000130_1_cnl,3,6,"[1, 2, 3]",0.696048,302.968501,28.444977,10.76077,64.779882,0.0,185.271014,2525.149681,0.179004,0.095596,21.125361,0.239361,43.656111,0.591104,20.0,0.0,-0.209316,0.029026,0.2024,0.0,0.932872,0.000665,87.901667,0.343139,18.16,0.115914,41.534444,1.296041,21.0,0.0,0.713333,0.015275,332.388193,25.998165,35.590415,6.314419,11.663706,0.797924,75.386138,9.372742,0.0,0.0,208.262566,20.317621,2590.318412,57.589568,0.1392,0.035174,0.200233,0.034577,0.068667,0.023798,20.726667,0.352326
goz_00000000014_solanum_lycopersicum_helixer_4_002486_1_cnl,3,6,"[1, 2, 3]",0.294,0.0,0.0,0.0,0.0,0.0,0.0,1138.860594,0.313731,0.171514,46.831789,0.511468,45.687778,1.106747,32.0,0.0,-0.354568,0.023548,0.1015,0.0,0.962033,0.001283,58.477222,0.461496,23.141667,8.30914,13.608889,3.678409,-8.944444,2.740303,0.326667,0.028868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.60937,159.727583,0.252967,0.053698,0.3243,0.1654,0.112667,0.052003,46.0,0.735051
gca_009827175_1_solanum_tuberosum_helixer_cp046699_1_000134_1_cnl,3,6,"[1, 2, 3]",0.559381,71.106263,7.841407,7.043517,8.274428,0.0,43.510864,1753.123366,0.168841,0.076399,42.916472,0.306601,46.245,3.536227,32.0,0.0,-0.212166,0.082578,0.1015,0.0,0.959767,0.002766,54.428333,1.183062,14.375,0.066916,17.931111,4.441979,8.666667,1.527525,0.576667,0.015275,111.058121,35.305433,11.898178,3.584966,8.771731,1.527221,16.237403,7.036876,0.0,0.0,73.419769,26.430481,1836.912715,74.044597,0.128867,0.035325,0.227667,0.069755,0.046667,0.026274,40.326667,2.288609
gca_000390325_3_nicotiana_tomentosiformis_helixer_cm066018_1_002041_1_cnl,3,6,"[1, 2, 3]",0.640361,173.184517,15.192301,7.261114,39.038895,0.0,109.805441,1451.469803,0.422376,0.15455,43.235151,0.282277,45.448889,0.828654,21.0,0.0,-0.188891,0.022058,0.2406,0.0,0.9381,0.00022,77.298333,9.574347,14.930556,0.094815,25.070556,3.092882,9.666667,0.57735,0.706667,0.058595,202.527793,25.930635,16.577078,1.223726,8.899405,1.447756,52.543367,11.933894,0.0,0.0,123.28735,11.913955,1756.186561,269.278014,0.270967,0.1338,0.237,0.040011,0.090333,0.056748,28.01,13.454457
gwhcaww00000000_solanum_melongena_helixer_gwhcaww00000001_000471_1_cnl,3,6,"[1, 2, 3]",0.656048,-27.868659,-2.406887,-1.541388,-8.385001,0.0,-15.32266,-280.86117,49.783103,0.098419,49.502046,0.600083,43.757778,2.159286,21.0,0.0,-0.315864,0.034479,0.2653,0.0,0.927317,0.000707,74.869444,1.142315,15.305556,0.056183,20.573333,3.738908,9.666667,2.886751,0.673333,0.015275,80.176055,95.479049,7.119327,8.41831,5.619924,6.328447,21.130871,26.083158,0.0,0.0,46.000351,54.191108,828.872,980.670527,24.3524,22.473097,0.3839,0.191041,0.063333,0.031005,45.113333,3.878303
gwhcaww00000000_solanum_melongena_helixer_gwhcaww00000001_000475_1_cnl,3,6,"[1, 2, 3]",0.622306,211.940204,13.722775,14.459482,46.72873,0.0,127.15301,1884.936093,0.39475,0.165971,40.878582,0.353766,44.357778,0.791571,21.0,0.0,-0.160087,0.060936,0.2527,0.0,0.937978,0.00093,78.280556,12.320338,15.178889,0.102053,27.270556,5.638507,11.333333,1.154701,0.673333,0.045092,221.064354,8.063006,17.52072,3.356242,15.971479,1.336151,53.938547,6.371311,0.0,0.0,132.108607,4.379258,1972.826513,77.668711,0.2238,0.151068,0.2402,0.100358,0.091333,0.065957,29.046667,10.455856
gwhcaww00000000_solanum_melongena_helixer_gwhcaww00000001_002219_1_cnl,3,6,"[1, 2, 3]",0.563852,107.433939,6.265105,7.895818,38.940915,0.0,51.666032,1185.356894,0.305591,0.146586,55.300815,0.399596,50.048889,2.503777,21.0,0.0,-0.438721,0.07565,0.2884,0.0,0.930961,0.006274,80.917222,4.520865,14.952222,0.112365,16.285556,9.074899,8.333333,6.429101,0.643333,0.070238,170.056286,55.33933,13.465319,6.362825,14.689326,6.003419,48.073488,8.07045,0.0,0.0,92.477677,36.065225,1570.185894,340.073154,0.1956,0.097199,0.298967,0.088926,0.102667,0.038812,38.026667,15.265154
gca_009827175_1_solanum_tuberosum_helixer_cp046699_1_000501_1_cnl,3,6,"[1, 2, 3]",0.400061,0.0,0.0,0.0,0.0,0.0,0.0,1192.474441,0.310495,0.179794,86.997184,,,,,,-0.186224,0.126329,,,,,,,15.010556,0.489493,15.616667,0.742973,5.0,0.0,0.43,0.026458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.217146,58.096788,0.2224,0.077849,,,0.113333,0.058731,53.613333,29.501289
gca_009827175_1_solanum_tuberosum_helixer_cp046699_1_003588_1_cnl,3,6,"[1, 2, 3]",0.671167,190.221985,11.727769,6.643376,47.528908,0.0,119.457029,1759.426991,0.095722,0.063189,46.417196,0.358348,44.93,1.171983,21.0,0.0,-0.3279,0.132227,0.2857,0.0,0.936156,0.003383,82.530556,10.298084,15.532222,0.091929,27.432778,0.784167,13.333333,1.154701,0.74,0.060828,229.761926,34.941422,18.686614,6.149528,8.391197,1.544548,60.899829,11.815875,0.0,0.0,141.204936,19.218612,1931.433763,152.00228,0.080067,0.013835,0.245533,0.099694,0.047333,0.014012,29.066667,15.332653
gca_009827175_1_solanum_tuberosum_helixer_cp046702_1_001380_1_cnl,3,6,"[1, 2, 3]",0.738684,149.20226,14.668854,10.905453,26.120025,0.0,92.781718,1975.948037,0.103377,0.048922,27.086545,,,,,,-0.313139,0.018327,,,,,,,15.407778,0.045775,1.28,2.217025,-0.666667,0.57735,0.75,0.01,160.779142,10.230484,16.55584,1.667529,12.582994,1.482442,28.992747,2.538622,0.0,0.0,101.477245,7.684232,2002.779997,23.711387,0.0878,0.013766,,,0.037,0.010536,25.503333,1.399083
gca_009887355_1_solanum_pinnatisectum_helixer_cp047561_1_000049_1_cnl,3,6,"[1, 2, 3]",0.580846,13.411115,1.269515,4.034232,-5.127107,0.0,11.860657,489.193567,27.895543,0.086304,52.287301,0.31196,46.245,2.4388,21.0,0.0,-0.078962,0.107484,0.2565,0.0,0.926833,0.001871,72.242222,4.039326,14.922778,0.118138,24.639444,2.683949,13.333333,1.154701,0.636667,0.049329,89.696307,67.413177,7.512622,5.51703,9.125736,4.499359,19.015917,21.335176,0.0,0.0,53.234031,36.561626,1241.261016,664.601547,9.534333,16.22579,0.274233,0.033339,0.067,0.017059,48.496667,3.349781
gca_009887355_1_solanum_pinnatisectum_helixer_cp047561_1_003298_1_cnl,3,6,"[1, 2, 3]",0.671167,222.139636,16.274882,10.04,59.790657,0.0,134.10262,1891.067097,0.147225,0.086442,46.538075,0.247629,46.642778,0.537206,21.0,0.0,-0.341619,0.055114,0.2857,0.0,0.934167,0.006456,86.543889,3.505124,14.915,0.155349,22.245556,0.923009,11.333333,1.154701,0.74,0.060828,256.992034,30.799043,22.23796,5.269568,12.0,1.732051,68.076737,7.322403,0.0,0.0,154.26921,17.821203,2055.265624,145.102138,0.111833,0.031276,0.1884,0.05234,0.061333,0.022189,29.293333,15.239168
gca_009887355_1_solanum_pinnatisectum_helixer_cp047567_1_001249_1_cnl,3,6,"[1, 2, 3]",0.688684,171.580167,19.605457,11.805151,21.603368,0.0,112.248968,2259.763511,0.077882,0.032994,25.749667,,,,,,-0.451043,0.001707,,,,,,,14.919444,0.0977,4.967222,0.987787,-3.0,1.0,0.7,0.01,181.264628,8.558152,21.44377,1.624516,12.681514,0.774441,25.094349,3.084978,0.0,0.0,120.424202,7.224449,2302.992161,38.201132,0.0553,0.019956,,,0.03,0.002646,24.64,0.980612
gca_010127505_1_solanum_tuberosum_helixer_cm020972_1_000061_1_cnl,3,6,"[1, 2, 3]",0.670267,127.622172,7.850643,11.432155,18.544782,0.0,88.978964,1449.918057,0.170569,0.106486,41.756369,,,,19.0,0.0,-0.090496,0.043809,0.3618,0.0,0.895844,0.004009,79.356667,0.491743,14.990556,0.080006,22.897222,3.81484,9.666667,0.57735,0.683333,0.011547,170.335327,37.745589,13.491102,4.98447,11.862464,0.380264,32.206603,12.072943,0.0,0.0,111.594448,19.985289,1579.330602,114.361787,0.145267,0.02236,,,0.088333,0.016042,40.74,0.898165
gca_010127505_1_solanum_tuberosum_helixer_cm020972_1_000507_1_nl,3,6,"[1, 2, 3]",0.24,0.0,0.0,0.0,0.0,0.0,0.0,121.196662,20.15657,5.235633,111.105305,,,,,,-0.234564,0.032862,,,,,,,11.651667,0.543387,16.795,9.02998,2.388889,6.399508,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.982052,108.505375,13.215133,6.134143,,,3.438333,1.588273,74.273333,32.548391
gca_010127505_1_solanum_tuberosum_helixer_cm020972_1_003547_1_cnl,3,6,"[1, 2, 3]",0.581167,98.065227,10.004639,2.192523,24.670541,0.0,60.62797,1722.807923,0.297505,0.091065,42.63183,0.279144,47.389167,1.033554,18.0,0.0,-0.339144,0.038287,0.2085,0.0,0.909872,0.012982,76.443333,6.306408,16.077778,0.248083,21.686111,2.304441,-6.0,14.798649,0.65,0.060828,150.918684,46.706568,13.264385,2.880635,7.296965,4.510792,37.573329,11.402185,0.0,0.0,92.184352,27.886356,2121.437804,352.268984,0.1826,0.101542,0.27885,0.000212,0.061333,0.026274,28.99,12.055277
gca_010127505_1_solanum_tuberosum_helixer_cm020976_1_000169_1_cnl,3,6,"[1, 2, 3]",0.7568,173.944776,3.906381,16.563307,39.967308,0.0,100.47024,2100.349469,0.132672,0.068024,20.520366,0.304218,44.739444,1.047794,21.0,0.0,-0.211277,0.015359,0.1918,0.0,0.938828,0.000226,89.21,0.353663,15.405,0.065,13.543889,8.691223,5.833333,6.825198,0.763333,0.005774,186.435314,11.03788,9.391595,4.84728,17.322882,0.671236,49.840551,8.72498,0.0,0.0,108.425564,7.030116,2141.578311,36.433903,0.0849,0.042216,0.171633,0.117165,0.043,0.022113,20.33,0.168226
gca_000390325_3_nicotiana_tomentosiformis_helixer_cm066018_1_002162_1_nl,3,6,"[1, 2, 3]",0.260133,0.0,0.0,0.0,0.0,0.0,0.0,314.246729,55.658937,0.240389,70.638376,,,,,,-0.543762,0.027136,,,,,,,15.309444,0.188166,18.033889,4.095777,6.333333,2.081666,0.266667,0.005774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.353914,1170.996413,18.984833,32.408883,,,0.159,0.071924,65.533333,4.511323
gca_011745865_1_capsicum_annuum_helixer_vyzz01001315_1_000001_1_cnl,3,6,"[1, 2, 3]",0.689777,70.737485,5.911322,4.924282,16.451108,0.0,42.252981,698.136974,27.926816,0.088565,21.249128,0.410137,46.317778,0.934901,21.0,0.0,-0.161261,0.0,0.4084,0.0,0.938972,0.000343,87.076667,0.376932,15.600556,0.122308,26.941667,0.201914,14.0,0.0,0.713333,0.020817,194.694088,109.540375,16.336372,9.212611,14.472252,8.437536,44.327335,24.634204,0.0,0.0,118.670222,67.52987,1891.327273,1054.421542,9.5125,16.27272,0.257267,0.135092,0.053333,0.031134,21.14,0.096437
gca_014182985_2_solanum_tuberosum_helixer_cm024426_2_000063_1_cnl,3,6,"[1, 2, 3]",0.658684,181.439333,11.383312,16.27466,38.213045,0.0,103.419196,1481.529255,0.150251,0.088754,43.417482,0.428894,35.952222,1.01949,20.0,0.0,-0.345077,0.025399,0.2842,0.0,0.914289,0.017905,69.931667,3.901187,14.945556,0.107785,10.204444,11.024992,1.666667,6.350853,0.67,0.01,193.756069,10.884292,14.982422,3.180531,20.117712,3.396103,40.933941,2.404455,0.0,0.0,116.699941,11.736187,1593.359568,98.82438,0.123533,0.02361,0.2859,0.126364,0.067333,0.01893,40.32,2.737243
gca_014182985_2_solanum_tuberosum_helixer_cm024426_2_000067_1_cnl,3,6,"[1, 2, 3]",0.390133,39.92773,2.288204,1.526756,12.972434,0.0,21.215723,1353.555513,0.855295,0.23088,23.291379,0.397141,47.647222,0.511518,21.0,0.0,-0.195293,0.087693,0.3202,0.0,0.938578,0.000291,78.912778,1.05889,27.523333,6.211495,25.535556,1.491701,12.0,0.0,0.396667,0.005774,55.089931,13.398828,4.210904,1.699089,1.857778,0.292524,15.210766,1.978012,0.0,0.0,33.377543,10.747393,1909.728504,491.489734,0.444567,0.36296,0.330567,0.058831,0.176,0.048497,23.066667,0.198578
gca_014182985_2_solanum_tuberosum_helixer_cm024426_2_003175_1_cnl,3,6,"[1, 2, 3]",0.6048,196.830612,18.149027,5.640318,44.52565,0.0,120.76604,1678.992762,0.147774,0.080022,59.032185,0.8134,37.763333,19.647041,21.0,0.0,-0.35227,0.014528,0.3391,0.0,0.939994,0.00115,65.970556,20.908022,15.051111,0.12457,33.684444,0.705042,18.0,0.0,0.676667,0.063509,210.047136,11.679434,20.893055,2.424896,12.088932,5.698636,46.073191,1.367561,0.0,0.0,129.908342,8.079046,1908.241293,202.586787,0.112467,0.031201,0.411,0.3556,0.066333,0.012097,39.556667,17.210504
gca_015076265_1_solanum_tuberosum_helixer_cp055237_1_000068_1_cnl,3,6,"[1, 2, 3]",0.6708,159.028384,19.155435,2.332386,32.623871,0.0,100.645175,1968.072041,0.279014,0.103286,22.104266,0.251975,40.352222,0.560499,20.0,0.0,-0.138854,0.068831,0.2567,0.0,0.933661,0.000404,89.755,0.374043,16.403333,0.304581,29.477778,22.338418,13.333333,13.279056,0.71,0.034641,205.917374,41.435772,26.202067,6.227104,4.189466,1.6411,42.692247,8.897417,0.0,0.0,131.497578,27.26425,2298.556382,292.048812,0.210567,0.060487,0.186433,0.057919,0.081333,0.019399,21.783333,0.283608
gca_015076265_1_solanum_tuberosum_helixer_cp055237_1_000076_1_cnl,3,6,"[1, 2, 3]",0.666048,125.355066,9.062414,8.678825,17.804628,0.0,80.039684,1253.60977,0.162013,0.117257,40.900806,0.328019,40.401667,0.698469,21.0,0.0,-0.002288,0.018396,0.249,0.0,0.921139,0.000818,80.06,0.359402,14.719444,0.039099,3.82,0.012583,0.0,0.0,0.683333,0.015275,141.70475,14.448205,12.959839,3.444152,12.609572,3.473599,23.820507,5.316228,0.0,0.0,91.579059,10.197338,1413.239975,141.065115,0.126233,0.031618,0.222433,0.093306,0.08,0.032924,40.683333,0.19218
gca_015076265_1_solanum_tuberosum_helixer_cp055237_1_000078_1_cnl,3,6,"[1, 2, 3]",0.589706,118.057198,6.046658,14.06615,26.346278,0.0,70.042271,1560.422362,0.13214,0.133985,43.723217,0.345237,52.321111,0.610838,21.0,0.0,-0.174875,0.009515,0.2903,0.0,0.924583,0.013288,76.809444,4.883826,15.906111,0.765474,28.555,2.852159,15.833333,1.258306,0.663333,0.065064,162.017074,38.847315,14.602673,7.560946,14.928884,0.762397,30.905532,4.02901,0.0,0.0,100.528782,26.940912,1909.748001,308.698854,0.1232,0.0079,0.2611,0.074352,0.077333,0.050063,41.176667,2.250385
gca_015076265_1_solanum_tuberosum_helixer_cp055237_1_000084_1_cnl,3,6,"[1, 2, 3]",0.431773,1.731234,-0.083642,0.073258,0.465423,0.0,0.682726,1757.911954,0.297833,0.152086,42.646663,0.486684,45.776111,0.734753,20.0,0.0,-0.405618,0.124183,0.2028,0.0,0.935344,0.001495,71.723889,11.654652,15.230556,0.279068,33.659444,2.004864,17.0,0.0,0.596667,0.145717,127.185033,110.863446,11.729532,10.439294,6.502308,5.681348,29.888281,26.000962,0.0,0.0,78.336675,68.622747,1998.388225,212.508734,0.204233,0.082714,0.2925,0.1716,0.091333,0.053687,28.73,12.298146
gca_015076265_1_solanum_tuberosum_helixer_cp055237_1_000097_1_cnl,3,6,"[1, 2, 3]",0.3654,6.032983,1.300859,-0.769182,1.273754,0.0,3.668463,1413.226928,0.293035,0.108269,46.845105,0.364151,42.847778,6.090451,21.0,0.0,-0.390433,0.041976,0.2857,0.0,0.935478,0.005347,77.710556,10.927648,20.651667,10.385103,25.616667,3.250489,12.333333,2.886751,0.586667,0.195533,127.521721,107.359524,12.120199,9.561045,6.020577,6.000106,31.204434,26.449723,0.0,0.0,77.436077,65.188396,2043.610217,557.069329,0.2255,0.059681,0.287533,0.067707,0.079,0.025865,29.193333,15.59886
gca_015076265_1_solanum_tuberosum_helixer_cp055237_1_000217_1_cnl,3,6,"[1, 2, 3]",0.450133,29.536011,3.92439,-0.839133,5.358954,0.0,18.312511,922.883549,0.240907,0.116948,48.181494,2.399439,32.501667,22.107722,32.0,0.0,-0.263111,0.074282,0.1015,0.0,0.961556,0.004381,55.996111,7.972629,,,11.525,6.450134,-1.611111,6.617177,0.456667,0.005774,96.473412,59.15254,8.760439,4.273613,5.769855,5.840359,18.422882,11.544585,0.0,0.0,62.835167,39.344644,1368.443304,393.740885,0.2082,0.028903,0.965667,1.267024,0.097667,0.017039,44.956667,2.849778
gca_000390325_3_nicotiana_tomentosiformis_helixer_cm066023_1_000789_1_cnl,3,6,"[1, 2, 3]",0.540674,21.823517,-0.842445,0.095862,9.85282,0.0,10.803319,610.920646,27.943637,0.090331,52.615981,0.29908,42.175,0.314099,20.0,0.0,-0.221485,0.041733,0.3284,0.0,0.931628,0.00353,71.369444,9.869418,14.975556,0.222675,8.109444,0.956632,3.111111,0.19245,0.59,0.043589,67.472301,40.339802,5.214423,5.352451,6.185211,5.381154,16.880817,6.210637,0.0,0.0,38.463242,24.443057,1604.617095,878.128948,9.510433,16.289411,0.216933,0.072593,0.059333,0.027392,32.426667,17.841285
gca_015076265_1_solanum_tuberosum_helixer_cp055237_1_003298_1_cnl,3,6,"[1, 2, 3]",0.483593,61.802921,3.759873,2.181191,9.897615,0.0,37.878016,1543.643118,0.202745,0.142818,47.545511,0.499817,49.383889,2.937004,21.0,0.0,0.092423,0.027154,0.233,0.0,0.928506,0.00184,72.858333,4.035001,14.974444,0.252995,27.993333,4.909105,11.666667,2.886751,0.523333,0.035119,85.179475,20.657847,9.369649,4.957356,6.078741,3.444263,15.069162,4.570092,0.0,0.0,53.706779,13.987868,1750.47349,182.775875,0.156333,0.041014,0.3874,0.099343,0.098333,0.039311,46.06,1.312745
gca_018107945_1_datura_stramonium_helixer_jaceik010000219_1_000008_1_cnl,3,6,"[1, 2, 3]",0.7968,222.958884,25.626606,14.070723,47.975662,0.0,133.740651,2319.039915,0.102342,0.052723,20.82855,0.332768,46.519444,0.280844,21.0,0.0,-0.058744,0.026972,0.1876,0.0,0.939367,0.000249,90.167778,0.39685,14.962778,0.087151,8.983889,8.923911,2.333333,4.041452,0.803333,0.005774,257.593979,30.607013,27.436992,1.599837,14.607287,0.474161,62.577055,12.903242,0.0,0.0,151.481545,15.677617,2468.699801,132.25435,0.074967,0.024191,0.220167,0.099506,0.036667,0.014189,20.61,0.193132
gca_018107945_1_datura_stramonium_helixer_jaceik010000389_1_000025_1_cnl,3,6,"[1, 2, 3]",0.758684,167.665262,12.250265,17.173951,35.789611,0.0,98.652803,1822.641431,0.266525,0.122276,20.706569,0.1704,44.65,1.032376,16.0,0.0,-0.168095,0.000951,0.3019,0.0,0.899711,0.000502,88.251667,0.76109,14.77,0.11577,5.646667,0.023511,-3.0,0.0,0.77,0.01,184.831522,15.169814,17.903532,4.995789,18.905311,1.530002,37.7696,1.749715,0.0,0.0,108.6543,8.838317,1931.797298,96.460973,0.1915,0.0663,0.1704,0.0,0.077333,0.039716,20.053333,0.577264
gca_018107945_1_datura_stramonium_helixer_jaceik010001001_1_000029_1_cnl,3,6,"[1, 2, 3]",0.7368,139.467009,9.389472,12.136762,27.456217,0.0,88.521997,1795.983725,0.203132,0.057539,24.496249,,,,,,-0.221352,0.032707,,,,,,,14.937222,0.137945,4.14,0.519615,-2.222222,0.3849,0.743333,0.005774,150.081088,9.379655,11.710907,2.051451,12.405924,0.237858,29.302138,1.63124,0.0,0.0,95.40871,6.085784,1942.321556,129.318652,0.142467,0.05361,,,0.047333,0.009018,22.64,1.640366
gca_018107945_1_datura_stramonium_helixer_jaceik010001543_1_000008_1_cnl,3,6,"[1, 2, 3]",0.698684,261.507545,26.169401,13.343244,55.850835,0.0,161.722747,2014.11872,0.187878,0.108202,28.129805,,,,,,-0.30764,0.002957,,,,,,,14.986111,0.047268,15.520556,0.099852,7.0,0.0,0.71,0.01,284.14951,20.008691,27.931336,1.557021,17.780161,3.920901,61.42774,4.928308,0.0,0.0,174.562722,11.346678,2039.957219,22.833466,0.118233,0.061545,,,0.067333,0.036116,24.853333,2.895416
